Type,Time,Bid,Ask,Volume
Tick,2024-10-14 00:28:30.504000+00:00,,1.30521,
Tick,2024-10-14 00:28:30.640000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:28:31.041000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:28:32.037000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:28:37.128000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:28:37.130000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:28:41.849000+00:00,1.30508,,
Tick,2024-10-14 00:28:41.923000+00:00,1.30507,,
Tick,2024-10-14 00:28:44.230000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:28:44.286000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:28:44.291000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:28:44.351000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:28:46.309000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:28:48.266000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:28:48.876000+00:00,1.30508,,
Tick,2024-10-14 00:28:48.878000+00:00,1.30507,,
Tick,2024-10-14 00:28:53.798000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:28:54.029000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:28:57.850000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:00.169000+00:00,1.30506,,
Tick,2024-10-14 00:29:07.408000+00:00,1.30505,1.30517,
Tick,2024-10-14 00:29:07.427000+00:00,,1.30518,
Tick,2024-10-14 00:29:07.437000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:07.706000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:08.066000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:08.212000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:29:10.220000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:10.423000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:12.489000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:12.491000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:12.538000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:12.674000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:16.576000+00:00,,1.30517,
Tick,2024-10-14 00:29:16.976000+00:00,,1.30518,
Tick,2024-10-14 00:29:17.371000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:17.382000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:17.577000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:18.370000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:18.488000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:19.060000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:19.148000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:19.178000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:21.854000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:25.024000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:25.363000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:25.368000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:26.521000+00:00,,1.30517,
Tick,2024-10-14 00:29:26.557000+00:00,1.30504,,
Tick,2024-10-14 00:29:27.049000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:27.238000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:27.384000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:27.483000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:28.281000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:29.669000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:31.069000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:31.087000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:31.112000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:31.167000+00:00,,1.30517,
Tick,2024-10-14 00:29:31.466000+00:00,1.30504,,
Tick,2024-10-14 00:29:31.487000+00:00,1.30505,,
Tick,2024-10-14 00:29:31.587000+00:00,,1.30518,
Tick,2024-10-14 00:29:31.686000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:31.886000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:31.987000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:32.287000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:35.470000+00:00,1.30505,1.30517,
Tick,2024-10-14 00:29:35.490000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:29:35.590000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:29:35.835000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:35.891000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:29:35.935000+00:00,1.30502,1.30515,
Tick,2024-10-14 00:29:35.973000+00:00,1.30501,1.30514,
Tick,2024-10-14 00:29:36.271000+00:00,1.30502,1.30515,
Tick,2024-10-14 00:29:38.693000+00:00,1.30503,,
Tick,2024-10-14 00:29:40.962000+00:00,1.30502,1.30514,
Tick,2024-10-14 00:29:40.983000+00:00,,1.30515,
Tick,2024-10-14 00:29:41.082000+00:00,1.30501,1.30514,
Tick,2024-10-14 00:29:41.093000+00:00,1.30502,1.30515,
Tick,2024-10-14 00:29:43.134000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:29:43.188000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:43.196000+00:00,1.30505,,
Tick,2024-10-14 00:29:43.288000+00:00,,1.30518,
Tick,2024-10-14 00:29:43.296000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:43.396000+00:00,1.30505,,
Tick,2024-10-14 00:29:43.696000+00:00,1.30504,,
Tick,2024-10-14 00:29:45.650000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:29:49.849000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:29:50.712000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:29:51.902000+00:00,1.30502,1.30515,
Tick,2024-10-14 00:29:54.091000+00:00,1.30501,1.30514,
Tick,2024-10-14 00:29:54.104000+00:00,1.305,1.30513,
Tick,2024-10-14 00:29:54.113000+00:00,1.30499,1.30512,
Tick,2024-10-14 00:29:54.504000+00:00,1.30498,1.30511,
Tick,2024-10-14 00:29:56.006000+00:00,1.30497,1.3051,
Tick,2024-10-14 00:29:56.745000+00:00,1.30498,,
Tick,2024-10-14 00:29:57.507000+00:00,,1.30511,
Tick,2024-10-14 00:29:57.607000+00:00,1.30497,1.3051,
Tick,2024-10-14 00:29:57.907000+00:00,1.30498,,
Tick,2024-10-14 00:29:57.923000+00:00,1.30497,1.30509,
Tick,2024-10-14 00:29:58.508000+00:00,1.30496,,
Tick,2024-10-14 00:29:58.608000+00:00,1.30497,,
Tick,2024-10-14 00:29:58.623000+00:00,1.30496,,
Tick,2024-10-14 00:30:00.009000+00:00,1.30496,,
Tick,2024-10-14 00:30:01.084000+00:00,1.30497,1.3051,
Tick,2024-10-14 00:30:01.849000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:08.439000+00:00,1.30495,1.30508,
Tick,2024-10-14 00:30:09.543000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:11.451000+00:00,,1.30508,
Tick,2024-10-14 00:30:12.271000+00:00,1.30495,,
Tick,2024-10-14 00:30:12.300000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:12.418000+00:00,1.30495,1.30508,
Tick,2024-10-14 00:30:12.441000+00:00,1.30494,1.30507,
Tick,2024-10-14 00:30:14.020000+00:00,1.30493,1.30506,
Tick,2024-10-14 00:30:16.021000+00:00,1.30494,1.30507,
Tick,2024-10-14 00:30:16.622000+00:00,1.30493,1.30506,
Tick,2024-10-14 00:30:23.669000+00:00,1.30492,1.30505,
Tick,2024-10-14 00:30:23.712000+00:00,1.30491,1.30504,
Tick,2024-10-14 00:30:23.719000+00:00,1.3049,1.30503,
Tick,2024-10-14 00:30:23.728000+00:00,1.30489,1.30502,
Tick,2024-10-14 00:30:23.928000+00:00,1.30488,1.30501,
Tick,2024-10-14 00:30:27.299000+00:00,1.30489,1.30502,
Tick,2024-10-14 00:30:27.324000+00:00,,1.30501,
Tick,2024-10-14 00:30:27.422000+00:00,,1.30502,
Tick,2024-10-14 00:30:27.431000+00:00,1.30488,1.30501,
Tick,2024-10-14 00:30:27.748000+00:00,,1.305,
Tick,2024-10-14 00:30:28.121000+00:00,1.30487,,
Tick,2024-10-14 00:30:28.600000+00:00,1.30488,1.30501,
Tick,2024-10-14 00:30:28.723000+00:00,1.30489,1.30502,
Tick,2024-10-14 00:30:32.461000+00:00,1.3049,1.30503,
Tick,2024-10-14 00:30:32.536000+00:00,1.30492,1.30505,
Tick,2024-10-14 00:30:39.711000+00:00,1.30491,1.30504,
Tick,2024-10-14 00:30:39.734000+00:00,1.3049,1.30503,
Tick,2024-10-14 00:30:39.742000+00:00,,1.30502,
Tick,2024-10-14 00:30:39.773000+00:00,1.30489,,
Tick,2024-10-14 00:30:39.783000+00:00,,1.30501,
Tick,2024-10-14 00:30:39.800000+00:00,,1.30502,
Tick,2024-10-14 00:30:39.841000+00:00,1.30491,1.30504,
Tick,2024-10-14 00:30:39.844000+00:00,1.30492,1.30505,
Tick,2024-10-14 00:30:40.300000+00:00,1.30491,1.30504,
Tick,2024-10-14 00:30:40.315000+00:00,1.3049,1.30503,
Tick,2024-10-14 00:30:42.026000+00:00,1.30489,1.30502,
Tick,2024-10-14 00:30:42.944000+00:00,1.30488,1.30501,
Tick,2024-10-14 00:30:43.044000+00:00,1.30489,1.30502,
Tick,2024-10-14 00:30:43.709000+00:00,,1.30501,
Tick,2024-10-14 00:30:44.313000+00:00,,1.30502,
Tick,2024-10-14 00:30:44.857000+00:00,1.3049,1.30503,
Tick,2024-10-14 00:30:44.902000+00:00,1.30491,1.30504,
Tick,2024-10-14 00:30:44.924000+00:00,1.30492,1.30505,
Tick,2024-10-14 00:30:44.994000+00:00,1.30494,1.30506,
Tick,2024-10-14 00:30:45.019000+00:00,,1.30507,
Tick,2024-10-14 00:30:45.184000+00:00,1.30495,1.30508,
Tick,2024-10-14 00:30:45.246000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:50.120000+00:00,1.30495,1.30508,
Tick,2024-10-14 00:30:50.151000+00:00,1.30496,,
Tick,2024-10-14 00:30:50.234000+00:00,1.30495,,
Tick,2024-10-14 00:30:50.935000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:51.451000+00:00,,1.30508,
Tick,2024-10-14 00:30:52.236000+00:00,1.30495,,
Tick,2024-10-14 00:30:54.640000+00:00,1.30494,1.30507,
Tick,2024-10-14 00:30:55.954000+00:00,1.30495,1.30508,
Tick,2024-10-14 00:30:56.056000+00:00,1.30496,1.30509,
Tick,2024-10-14 00:30:56.255000+00:00,,1.30508,
Tick,2024-10-14 00:30:58.357000+00:00,,1.30509,
Tick,2024-10-14 00:30:59.158000+00:00,1.30498,1.30511,
Tick,2024-10-14 00:31:00.058000+00:00,1.30499,1.30512,
Tick,2024-10-14 00:31:00.258000+00:00,1.305,1.30513,
Tick,2024-10-14 00:31:00.359000+00:00,1.30501,1.30514,
Tick,2024-10-14 00:31:00.368000+00:00,1.30502,,
Tick,2024-10-14 00:31:00.563000+00:00,,1.30515,
Tick,2024-10-14 00:31:01.103000+00:00,1.30503,1.30516,
Tick,2024-10-14 00:31:01.459000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:31:01.560000+00:00,,1.30516,
Tick,2024-10-14 00:31:01.684000+00:00,,1.30517,
Tick,2024-10-14 00:31:01.710000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:31:01.764000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:31:01.773000+00:00,,1.30518,
Tick,2024-10-14 00:31:01.806000+00:00,,1.30519,
Tick,2024-10-14 00:31:01.861000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:01.869000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:06.968000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:06.980000+00:00,,1.30521,
Tick,2024-10-14 00:31:07.068000+00:00,1.30508,,
Tick,2024-10-14 00:31:08.269000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:08.294000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:08.369000+00:00,,1.30522,
Tick,2024-10-14 00:31:08.468000+00:00,1.30509,,
Tick,2024-10-14 00:31:13.852000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:15.675000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:15.737000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:15.875000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:16.277000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:16.675000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:16.876000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:19.263000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:31:19.778000+00:00,1.30512,,
Tick,2024-10-14 00:31:19.878000+00:00,1.30511,,
Tick,2024-10-14 00:31:21.880000+00:00,1.30512,,
Tick,2024-10-14 00:31:21.885000+00:00,,1.30525,
Tick,2024-10-14 00:31:24.521000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:31:24.531000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:24.803000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:24.821000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:24.920000+00:00,1.30509,,
Tick,2024-10-14 00:31:24.982000+00:00,1.30508,,
Tick,2024-10-14 00:31:26.632000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:27.135000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:27.412000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:27.485000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:27.585000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:28.986000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:29.373000+00:00,1.30509,,
Tick,2024-10-14 00:31:29.381000+00:00,1.30508,,
Tick,2024-10-14 00:31:29.386000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:30.377000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:31:30.587000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:31:30.685000+00:00,,1.30521,
Tick,2024-10-14 00:31:33.190000+00:00,,1.30522,
Tick,2024-10-14 00:31:33.852000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:31:40.942000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:53.204000+00:00,1.30506,1.30519,
Tick,2024-10-14 00:31:53.323000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:53.623000+00:00,1.30504,1.30517,
Tick,2024-10-14 00:31:53.905000+00:00,1.30505,1.30518,
Tick,2024-10-14 00:31:53.925000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:31:54.306000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:01.972000+00:00,1.30508,,
Tick,2024-10-14 00:32:03.013000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:05.914000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:14.821000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:32:14.846000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:14.863000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:32:14.921000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:15.235000+00:00,1.30509,,
Tick,2024-10-14 00:32:15.334000+00:00,1.30508,,
Tick,2024-10-14 00:32:16.761000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:17.848000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:21.825000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:21.926000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:24.628000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:32:25.708000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:25.790000+00:00,1.30509,,
Tick,2024-10-14 00:32:25.800000+00:00,,1.30522,
Tick,2024-10-14 00:32:25.829000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:32:30.333000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:30.416000+00:00,,1.30521,
Tick,2024-10-14 00:32:30.432000+00:00,1.30508,,
Tick,2024-10-14 00:32:31.302000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:37.031000+00:00,1.3051,,
Tick,2024-10-14 00:32:37.038000+00:00,,1.30523,
Tick,2024-10-14 00:32:37.127000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:32:38.038000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:32:40.232000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:32:40.332000+00:00,,1.30521,
Tick,2024-10-14 00:32:40.430000+00:00,,1.30522,
Tick,2024-10-14 00:32:43.098000+00:00,1.3051,,
Tick,2024-10-14 00:32:43.139000+00:00,,1.30523,
Tick,2024-10-14 00:32:43.143000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:32:43.149000+00:00,1.30512,1.30525,
Tick,2024-10-14 00:32:43.153000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:32:43.157000+00:00,1.30512,1.30525,
Tick,2024-10-14 00:32:43.168000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:32:43.178000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:32:43.241000+00:00,1.30518,1.3053,
Tick,2024-10-14 00:32:43.243000+00:00,,1.30531,
Tick,2024-10-14 00:32:43.342000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:32:44.043000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:32:45.944000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:32:46.048000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:32:53.863000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:32:54.401000+00:00,1.3052,1.30533,
Tick,2024-10-14 00:33:02.683000+00:00,1.3052,,
Tick,2024-10-14 00:33:03.757000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:33:04.092000+00:00,1.3052,,
Tick,2024-10-14 00:33:04.158000+00:00,1.30519,,
Tick,2024-10-14 00:33:04.208000+00:00,,1.30531,
Tick,2024-10-14 00:33:04.218000+00:00,,1.30532,
Tick,2024-10-14 00:33:04.258000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:33:04.306000+00:00,1.30519,,
Tick,2024-10-14 00:33:04.320000+00:00,,1.30532,
Tick,2024-10-14 00:33:04.358000+00:00,1.3052,1.30533,
Tick,2024-10-14 00:33:04.459000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:33:04.759000+00:00,,1.30531,
Tick,2024-10-14 00:33:04.925000+00:00,1.30518,,
Tick,2024-10-14 00:33:06.860000+00:00,,1.3053,
Tick,2024-10-14 00:33:06.961000+00:00,1.30517,,
Tick,2024-10-14 00:33:07.277000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:33:09.799000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:33:09.818000+00:00,1.30516,1.30528,
Tick,2024-10-14 00:33:09.863000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:09.868000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:33:09.905000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:09.972000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:33:10.070000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:33:13.041000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:33:13.099000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:15.177000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:33:15.237000+00:00,1.30512,1.30524,
Tick,2024-10-14 00:33:15.262000+00:00,1.30511,,
Tick,2024-10-14 00:33:15.268000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:17.981000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:33:18.069000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:18.752000+00:00,,1.30522,
Tick,2024-10-14 00:33:19.993000+00:00,1.30511,1.30523,
Tick,2024-10-14 00:33:21.379000+00:00,1.3051,,
Tick,2024-10-14 00:33:21.425000+00:00,,1.30522,
Tick,2024-10-14 00:33:21.472000+00:00,1.30509,,
Tick,2024-10-14 00:33:24.074000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:25.115000+00:00,,1.30522,
Tick,2024-10-14 00:33:25.174000+00:00,1.30509,,
Tick,2024-10-14 00:33:27.769000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:28.017000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:33:28.078000+00:00,1.30512,,
Tick,2024-10-14 00:33:28.177000+00:00,1.30511,,
Tick,2024-10-14 00:33:33.392000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:39.686000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:33:39.731000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:33:39.830000+00:00,1.30509,,
Tick,2024-10-14 00:33:44.186000+00:00,1.30508,,
Tick,2024-10-14 00:33:46.600000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:33:46.805000+00:00,1.3051,1.30523,
Tick,2024-10-14 00:33:47.104000+00:00,,1.30522,
Tick,2024-10-14 00:33:47.905000+00:00,,1.30523,
Tick,2024-10-14 00:33:48.024000+00:00,1.30511,1.30524,
Tick,2024-10-14 00:33:48.248000+00:00,1.30512,1.30525,
Tick,2024-10-14 00:33:48.304000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:33:48.313000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:48.393000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:33:48.411000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:48.512000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:33:49.163000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:33:49.193000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:33:49.294000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:33:50.446000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:33:50.895000+00:00,1.30518,,
Tick,2024-10-14 00:33:50.930000+00:00,,1.30531,
Tick,2024-10-14 00:33:52.497000+00:00,,1.3053,
Tick,2024-10-14 00:33:52.535000+00:00,1.30517,1.30529,
Tick,2024-10-14 00:33:53.436000+00:00,1.30518,1.3053,
Tick,2024-10-14 00:33:55.299000+00:00,,1.30531,
Tick,2024-10-14 00:33:55.349000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:33:55.399000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:34:02.904000+00:00,1.30519,,
Tick,2024-10-14 00:34:05.293000+00:00,1.30518,,
Tick,2024-10-14 00:34:08.108000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:34:08.130000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:34:08.209000+00:00,,1.3053,
Tick,2024-10-14 00:34:08.213000+00:00,,1.30531,
Tick,2024-10-14 00:34:10.320000+00:00,,1.3053,
Tick,2024-10-14 00:34:12.227000+00:00,,1.30531,
Tick,2024-10-14 00:34:18.483000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:34:24.294000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:34:25.074000+00:00,,1.30528,
Tick,2024-10-14 00:34:25.121000+00:00,1.30515,,
Tick,2024-10-14 00:34:28.924000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:34:29.023000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:34:36.070000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:34:36.970000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:34:37.030000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:34:37.073000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:34:43.434000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:34:43.493000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:34:43.534000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:34:43.891000+00:00,1.30519,1.30532,
Tick,2024-10-14 00:34:44.086000+00:00,1.30518,1.30531,
Tick,2024-10-14 00:34:44.784000+00:00,1.30519,,
Tick,2024-10-14 00:34:46.465000+00:00,1.30518,,
Tick,2024-10-14 00:34:46.934000+00:00,,1.3053,
Tick,2024-10-14 00:34:47.876000+00:00,,1.30531,
Tick,2024-10-14 00:34:47.937000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:34:47.942000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:34:48.047000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:34:48.138000+00:00,1.30516,,
Tick,2024-10-14 00:34:48.144000+00:00,1.30515,,
Tick,2024-10-14 00:34:48.241000+00:00,1.30516,,
Tick,2024-10-14 00:34:49.013000+00:00,1.30515,,
Tick,2024-10-14 00:34:49.851000+00:00,1.30516,,
Tick,2024-10-14 00:34:53.419000+00:00,,1.30529,
Tick,2024-10-14 00:34:56.759000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:34:57.157000+00:00,1.30516,,
Tick,2024-10-14 00:34:57.851000+00:00,,1.30529,
Tick,2024-10-14 00:35:06.850000+00:00,1.30516,,
Tick,2024-10-14 00:35:06.892000+00:00,,1.30528,
Tick,2024-10-14 00:35:06.994000+00:00,,1.30529,
Tick,2024-10-14 00:35:14.152000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:35:14.651000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:35:19.713000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:35:19.760000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:35:19.811000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:35:20.515000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:35:25.851000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:35:35.274000+00:00,1.30517,,
Tick,2024-10-14 00:35:35.403000+00:00,,1.3053,
Tick,2024-10-14 00:36:02.454000+00:00,1.30517,,
Tick,2024-10-14 00:36:02.755000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:36:03.152000+00:00,1.30517,1.3053,
Tick,2024-10-14 00:36:03.757000+00:00,1.30516,1.30529,
Tick,2024-10-14 00:36:06.236000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:36:06.243000+00:00,1.30514,1.30527,
Tick,2024-10-14 00:36:06.247000+00:00,,1.30526,
Tick,2024-10-14 00:36:06.249000+00:00,,1.30527,
Tick,2024-10-14 00:36:06.252000+00:00,1.30513,1.30526,
Tick,2024-10-14 00:36:06.254000+00:00,1.30515,1.30528,
Tick,2024-10-14 00:36:06.294000+00:00,1.30512,1.30525,
Tick,2024-10-14 00:36:06.299000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:36:06.399000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:36:06.497000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:36:06.993000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:36:10.112000+00:00,,1.3052,
Tick,2024-10-14 00:36:11.107000+00:00,,1.30521,
Tick,2024-10-14 00:36:11.125000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:36:11.225000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:36:11.322000+00:00,1.30507,1.3052,
Tick,2024-10-14 00:36:19.177000+00:00,1.30508,1.30521,
Tick,2024-10-14 00:36:20.387000+00:00,1.30509,1.30522,
Tick,2024-10-14 00:36:20.390000+00:00,1.30511,1.30523,
