Time,Bid_Open_open,Bid_Open_high,Bid_Open_low,Bid_Open_close,Bid_High_open,Bid_High_high,Bid_High_low,Bid_High_close,Bid_Low_open,Bid_Low_high,Bid_Low_low,Bid_Low_close,Bid_Close_open,Bid_Close_high,Bid_Close_low,Bid_Close_close,Ask_Open_open,Ask_Open_high,Ask_Open_low,Ask_Open_close,Ask_High_open,Ask_High_high,Ask_High_low,Ask_High_close,Ask_Low_open,Ask_Low_high,Ask_Low_low,Ask_Low_close,Ask_Close_open,Ask_Close_high,Ask_Close_low,Ask_Close_close,Volume_open,Volume_high,Volume_low,Volume_close,returns,SMA_20,BB_upper,BB_lower,RSI,close_normalized
2024-10-13 22:45:00+00:00,1.09286,1.09286,1.09286,1.09286,1.0929,1.0929,1.0929,1.0929,1.09278,1.09278,1.09278,1.09278,1.09281,1.09281,1.09281,1.09281,1.09295,1.09295,1.09295,1.09295,1.09299,1.09299,1.09299,1.09299,1.09287,1.09287,1.09287,1.09287,1.0929,1.0929,1.0929,1.0929,0.0,0.0,0.0,0.0,-3.660154641538238e-05,1.093049,1.0932574428484085,1.0928405571515913,35.443037974671455,0.7272727272728129
2024-10-13 22:50:00+00:00,1.09282,1.09282,1.09282,1.09282,1.09282,1.09282,1.09282,1.09282,1.09277,1.09277,1.09277,1.09277,1.09278,1.09278,1.09278,1.09278,1.09291,1.09291,1.09291,1.09291,1.09291,1.09291,1.09291,1.09291,1.09286,1.09286,1.09286,1.09286,1.09287,1.09287,1.09287,1.09287,0.0,0.0,0.0,0.0,-2.7452164603203322e-05,1.0930345,1.0932747170071546,1.0927942829928452,32.49999999999375,0.7090909090910094
2024-10-13 22:55:00+00:00,1.09278,1.09278,1.09278,1.09278,1.09279,1.09279,1.09279,1.09279,1.09267,1.09267,1.09267,1.09267,1.09268,1.09268,1.09268,1.09268,1.09288,1.09288,1.09288,1.09288,1.09288,1.09288,1.09288,1.09288,1.09276,1.09276,1.09276,1.09276,1.09277,1.09277,1.09277,1.09277,0.0,0.0,0.0,0.0,-9.150972748406261e-05,1.093016,1.093303522996792,1.092728477003208,29.21348314605423,0.6484848484849529
2024-10-13 23:00:00+00:00,1.09268,1.09268,1.09268,1.09268,1.09278,1.09278,1.09278,1.09278,1.09268,1.09268,1.09268,1.09268,1.09271,1.09271,1.09271,1.09271,1.09279,1.09279,1.09279,1.09279,1.09287,1.09287,1.09287,1.09287,1.09279,1.09279,1.09279,1.09279,1.0928,1.0928,1.0928,1.0928,0.0,0.0,0.0,0.0,2.7455430684275584e-05,1.0929945,1.0933062674571992,1.092682732542801,28.40909090908977,0.6666666666667563
2024-10-13 23:05:00+00:00,1.09271,1.09271,1.09271,1.09271,1.0928,1.0928,1.0928,1.0928,1.09271,1.09271,1.09271,1.09271,1.09279,1.09279,1.09279,1.09279,1.09281,1.09281,1.09281,1.09281,1.09289,1.09289,1.09289,1.09289,1.0928,1.0928,1.0928,1.0928,1.09288,1.09288,1.09288,1.09288,0.0,0.0,0.0,0.0,7.321247174441048e-05,1.0929794999999998,1.0933006476132148,1.0926583523867848,35.10638297871235,0.7151515151515209
2024-10-13 23:10:00+00:00,1.09279,1.09279,1.09279,1.09279,1.09279,1.09279,1.09279,1.09279,1.09252,1.09252,1.09252,1.09252,1.09255,1.09255,1.09255,1.09255,1.09287,1.09287,1.09287,1.09287,1.09287,1.09287,1.09287,1.09287,1.0926,1.0926,1.0926,1.0926,1.09264,1.09264,1.09264,1.09264,0.0,0.0,0.0,0.0,-0.00021962133621278301,1.092951,1.0933176003129754,1.0925843996870246,14.141414141400318,0.5696969696969583
2024-10-13 23:15:00+00:00,1.09255,1.09255,1.09255,1.09255,1.09258,1.09258,1.09258,1.09258,1.09237,1.09237,1.09237,1.09237,1.09254,1.09254,1.09254,1.09254,1.09263,1.09263,1.09263,1.09263,1.09266,1.09266,1.09266,1.09266,1.09246,1.09246,1.09246,1.09246,1.09263,1.09263,1.09263,1.09263,0.0,0.0,0.0,0.0,-9.152899180686624e-06,1.092926,1.0933330122201708,1.0925189877798294,15.730337078636822,0.5636363636364469
2024-10-13 23:20:00+00:00,1.09254,1.09254,1.09254,1.09254,1.09265,1.09265,1.09265,1.09265,1.09252,1.09252,1.09252,1.09252,1.09259,1.09259,1.09259,1.09259,1.09262,1.09262,1.09262,1.09262,1.09273,1.09273,1.09273,1.09273,1.09261,1.09261,1.09261,1.09261,1.09268,1.09268,1.09268,1.09268,0.0,0.0,0.0,0.0,4.576491478558431e-05,1.0929024999999999,1.0933306600782784,1.0924743399217214,20.430107526860937,0.5939393939394078
2024-10-13 23:25:00+00:00,1.09258,1.09258,1.09258,1.09258,1.09262,1.09262,1.09262,1.09262,1.09256,1.09256,1.09256,1.09256,1.09256,1.09256,1.09256,1.09256,1.09267,1.09267,1.09267,1.09267,1.09271,1.09271,1.09271,1.09271,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,1.09265,0.0,0.0,0.0,0.0,-2.745769227241457e-05,1.092878,1.0933262292646448,1.0924297707353552,21.83908045974752,0.5757575757576043
2024-10-13 23:30:00+00:00,1.09256,1.09256,1.09256,1.09256,1.09257,1.09257,1.09257,1.09257,1.09241,1.09241,1.09241,1.09241,1.09251,1.09251,1.09251,1.09251,1.09266,1.09266,1.09266,1.09266,1.09266,1.09266,1.09266,1.09266,1.0925,1.0925,1.0925,1.0925,1.0926,1.0926,1.0926,1.0926,0.0,0.0,0.0,0.0,-4.5764077029941674e-05,1.0928490000000002,1.0933142062360988,1.0923837937639016,21.83908045975309,0.5454545454546433
2024-10-13 23:35:00+00:00,1.09251,1.09251,1.09251,1.09251,1.09252,1.09252,1.09252,1.09252,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,1.09259,1.09259,1.09259,1.09259,1.09261,1.09261,1.09261,1.09261,1.09235,1.09235,1.09235,1.09235,1.09235,1.09235,1.09235,1.09235,0.0,0.0,0.0,0.0,-0.00022883085738356623,1.0928085,1.0933302894312136,1.0922867105687866,14.67889908255124,0.3939393939394347
2024-10-13 23:40:00+00:00,1.09227,1.09227,1.09227,1.09227,1.09232,1.09232,1.09232,1.09232,1.09224,1.09224,1.09224,1.09224,1.09226,1.09226,1.09226,1.09226,1.09236,1.09236,1.09236,1.09236,1.09241,1.09241,1.09241,1.09241,1.09233,1.09233,1.09233,1.09233,1.09234,1.09234,1.09234,1.09234,0.0,0.0,0.0,0.0,0.0,1.0927585,1.0932896863584167,1.0922273136415832,14.814814814795014,0.3939393939394347
2024-10-13 23:45:00+00:00,1.09225,1.09225,1.09225,1.09225,1.09237,1.09237,1.09237,1.09237,1.09222,1.09222,1.09222,1.09222,1.09225,1.09225,1.09225,1.09225,1.09233,1.09233,1.09233,1.09233,1.09246,1.09246,1.09246,1.09246,1.09231,1.09231,1.09231,1.09231,1.09234,1.09234,1.09234,1.09234,0.0,0.0,0.0,0.0,-9.155329317223071e-06,1.0927135,1.0932573759533488,1.092169624046651,16.666666666647387,0.3878787878787887
2024-10-13 23:50:00+00:00,1.09225,1.09225,1.09225,1.09225,1.09233,1.09233,1.09233,1.09233,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.09233,1.09233,1.09233,1.09233,1.09242,1.09242,1.09242,1.09242,1.09229,1.09229,1.09229,1.09229,1.09229,1.09229,1.09229,1.09229,0.0,0.0,0.0,0.0,-4.577706568997808e-05,1.0926665,1.0932176051098517,1.0921153948901483,16.494845360804447,0.3575757575758277
2024-10-13 23:55:00+00:00,1.0922,1.0922,1.0922,1.0922,1.09233,1.09233,1.09233,1.09233,1.09218,1.09218,1.09218,1.09218,1.09227,1.09227,1.09227,1.09227,1.0923,1.0923,1.0923,1.0923,1.09241,1.09241,1.09241,1.09241,1.09227,1.09227,1.09227,1.09227,1.09236,1.09236,1.09236,1.09236,0.0,0.0,0.0,0.0,6.409082585601134e-05,1.0926275,1.0931747178436604,1.0920802821563398,22.99999999998579,0.40000000000008074
2024-10-14 00:00:00+00:00,1.09228,1.09228,1.09228,1.09228,1.09241,1.09241,1.09241,1.09241,1.0915,1.0915,1.0915,1.0915,1.09167,1.09167,1.09167,1.09167,1.09237,1.09237,1.09237,1.09237,1.09249,1.09249,1.09249,1.09249,1.09158,1.09158,1.09158,1.09158,1.09176,1.09176,1.09176,1.09176,0.0,0.0,0.0,0.0,-0.0005493147298746281,1.092561,1.0932278038455348,1.091894196154465,14.649681528648728,0.036363636363607
2024-10-14 00:05:00+00:00,1.09168,1.09168,1.09168,1.09168,1.09178,1.09178,1.09178,1.09178,1.0915,1.0915,1.0915,1.0915,1.09161,1.09161,1.09161,1.09161,1.09177,1.09177,1.09177,1.09177,1.09187,1.09187,1.09187,1.09187,1.09159,1.09159,1.09159,1.09159,1.0917,1.0917,1.0917,1.0917,0.0,0.0,0.0,0.0,-5.496166423912818e-05,1.0924900000000002,1.0932433224653768,1.0917366775346236,15.032679738548538,0.0
2024-10-14 00:10:00+00:00,1.09162,1.09162,1.09162,1.09162,1.0919,1.0919,1.0919,1.0919,1.09162,1.09162,1.09162,1.09162,1.09172,1.09172,1.09172,1.09172,1.09171,1.09171,1.09171,1.09171,1.09199,1.09199,1.09199,1.09199,1.09171,1.09171,1.09171,1.09171,1.09181,1.09181,1.09181,1.09181,0.0,0.0,0.0,0.0,0.00010076858951468814,1.092425,1.0932094676371165,1.0916405323628835,19.254658385085364,0.06666666666670255
2024-10-14 00:15:00+00:00,1.09172,1.09172,1.09172,1.09172,1.09214,1.09214,1.09214,1.09214,1.0917,1.0917,1.0917,1.0917,1.09212,1.09212,1.09212,1.09212,1.0918,1.0918,1.0918,1.0918,1.09223,1.09223,1.09223,1.09223,1.09179,1.09179,1.09179,1.09179,1.09221,1.09221,1.09221,1.09221,0.0,0.0,0.0,0.0,0.0003663943135601144,1.0923865000000001,1.0931501829047099,1.0916228170952904,32.642487046631345,0.3090909090909287
2024-10-14 00:20:00+00:00,1.09213,1.09213,1.09213,1.09213,1.09227,1.09227,1.09227,1.09227,1.09212,1.09212,1.09212,1.09212,1.09227,1.09227,1.09227,1.09227,1.09222,1.09222,1.09222,1.09222,1.09236,1.09236,1.09236,1.09236,1.09221,1.09221,1.09221,1.09221,1.09236,1.09236,1.09236,1.09236,0.0,0.0,0.0,0.0,0.00013734754422589646,1.0923574999999999,1.0930905075033712,1.0916244924966285,42.391304347829895,0.40000000000008074
2024-10-14 00:25:00+00:00,1.09227,1.09227,1.09227,1.09227,1.09238,1.09238,1.09238,1.09238,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.0922,1.09235,1.09235,1.09235,1.09235,1.09247,1.09247,1.09247,1.09247,1.09228,1.09228,1.09228,1.09228,1.09229,1.09229,1.09229,1.09229,0.0,0.0,0.0,0.0,-6.408671848534553e-05,1.0923269999999998,1.0930309168611183,1.0916230831388813,41.05263157894724,0.3575757575758277
2024-10-14 00:30:00+00:00,1.0922,1.0922,1.0922,1.0922,1.09233,1.09233,1.09233,1.09233,1.09216,1.09216,1.09216,1.09216,1.09227,1.09227,1.09227,1.09227,1.09228,1.09228,1.09228,1.09228,1.09242,1.09242,1.09242,1.09242,1.09224,1.09224,1.09224,1.09224,1.09236,1.09236,1.09236,1.09236,0.0,0.0,0.0,0.0,6.409082585601134e-05,1.0923015,1.092972501607966,1.091630498392034,41.66666666667052,0.40000000000008074
2024-10-14 00:35:00+00:00,1.09227,1.09227,1.09227,1.09227,1.09228,1.09228,1.09228,1.09228,1.09217,1.09217,1.09217,1.09217,1.09217,1.09217,1.09217,1.09217,1.09235,1.09235,1.09235,1.09235,1.09237,1.09237,1.09237,1.09237,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,1.09226,0.0,0.0,0.0,0.0,-9.155245497904918e-05,1.092276,1.0929248337715904,1.0916271662284096,40.20100502512916,0.33939393939402424
2024-10-14 00:40:00+00:00,1.09218,1.09218,1.09218,1.09218,1.09222,1.09222,1.09222,1.09222,1.09195,1.09195,1.09195,1.09195,1.09203,1.09203,1.09203,1.09203,1.09227,1.09227,1.09227,1.09227,1.0923,1.0923,1.0923,1.0923,1.09203,1.09203,1.09203,1.09203,1.09211,1.09211,1.09211,1.09211,0.0,0.0,0.0,0.0,-0.00012818517263801787,1.092242,1.0928658623329905,1.0916181376670093,38.461538461539284,0.25454545454551813
