Type,Time,Bid,Ask,Volume
Tick,2024-10-13 22:09:11.945000+00:00,2651.98,2652.39,
Tick,2024-10-13 22:09:11.945000+00:00,2651.99,2652.4,
Tick,2024-10-13 22:09:11.953000+00:00,,2652.42,
Tick,2024-10-13 22:09:11.953000+00:00,2651.98,2652.41,
Tick,2024-10-13 22:09:11.972000+00:00,,2652.43,
Tick,2024-10-13 22:09:11.997000+00:00,2651.99,2652.44,
Tick,2024-10-13 22:09:12.024000+00:00,2651.96,2652.46,
Tick,2024-10-13 22:09:12.072000+00:00,2651.97,2652.48,
Tick,2024-10-13 22:09:12.451000+00:00,,2652.47,
Tick,2024-10-13 22:09:14.723000+00:00,2651.96,2652.46,
Tick,2024-10-13 22:09:14.729000+00:00,2651.97,2652.4,
Tick,2024-10-13 22:09:14.729000+00:00,2652,2652.43,
Tick,2024-10-13 22:09:14.772000+00:00,2651.96,2652.39,
Tick,2024-10-13 22:09:15.049000+00:00,2651.98,,
Tick,2024-10-13 22:09:15.049000+00:00,,2652.42,
Tick,2024-10-13 22:09:15.050000+00:00,,2652.43,
Tick,2024-10-13 22:09:15.058000+00:00,2651.99,2652.44,
Tick,2024-10-13 22:09:15.068000+00:00,2652,,
Tick,2024-10-13 22:09:15.070000+00:00,2651.99,2652.45,
Tick,2024-10-13 22:09:15.106000+00:00,2652.08,2652.47,
Tick,2024-10-13 22:09:15.127000+00:00,2652.07,2652.58,
Tick,2024-10-13 22:09:15.140000+00:00,2652.06,2652.61,
Tick,2024-10-13 22:09:15.161000+00:00,2652.12,2652.67,
Tick,2024-10-13 22:09:15.226000+00:00,2652.15,2652.66,
Tick,2024-10-13 22:09:15.242000+00:00,2652.14,2652.69,
Tick,2024-10-13 22:09:15.242000+00:00,2652.15,2652.7,
Tick,2024-10-13 22:09:15.384000+00:00,2652.13,,
Tick,2024-10-13 22:09:15.384000+00:00,2652.12,,
Tick,2024-10-13 22:09:15.388000+00:00,2652.1,,
Tick,2024-10-13 22:09:15.394000+00:00,2652.04,2652.69,
Tick,2024-10-13 22:09:15.428000+00:00,2652.02,2652.61,
Tick,2024-10-13 22:09:15.438000+00:00,2651.99,2652.58,
Tick,2024-10-13 22:09:15.442000+00:00,2651.96,2652.57,
Tick,2024-10-13 22:09:15.443000+00:00,2651.94,2652.58,
Tick,2024-10-13 22:09:15.542000+00:00,2651.96,2652.57,
Tick,2024-10-13 22:09:15.549000+00:00,2651.97,,
Tick,2024-10-13 22:09:15.738000+00:00,2651.96,,
Tick,2024-10-13 22:09:15.819000+00:00,2651.97,,
Tick,2024-10-13 22:09:16.107000+00:00,,2652.59,
Tick,2024-10-13 22:09:16.107000+00:00,2651.98,2652.6,
Tick,2024-10-13 22:09:16.110000+00:00,2651.96,2652.61,
Tick,2024-10-13 22:09:16.113000+00:00,2651.97,2652.62,
Tick,2024-10-13 22:09:16.120000+00:00,2651.99,2652.59,
Tick,2024-10-13 22:09:16.131000+00:00,2651.98,2652.63,
Tick,2024-10-13 22:09:16.148000+00:00,2652.02,2652.66,
Tick,2024-10-13 22:09:16.171000+00:00,2652.05,2652.68,
Tick,2024-10-13 22:09:16.185000+00:00,,2652.67,
Tick,2024-10-13 22:09:16.186000+00:00,2652.06,2652.68,
Tick,2024-10-13 22:09:16.381000+00:00,2652.08,2652.65,
Tick,2024-10-13 22:09:16.384000+00:00,2652.12,2652.64,
Tick,2024-10-13 22:09:16.423000+00:00,2652.13,2652.65,
Tick,2024-10-13 22:09:16.450000+00:00,2652.16,2652.67,
Tick,2024-10-13 22:09:16.528000+00:00,,2652.68,
Tick,2024-10-13 22:09:16.551000+00:00,2652.14,2652.7,
Tick,2024-10-13 22:09:17.044000+00:00,,2652.72,
Tick,2024-10-13 22:09:17.123000+00:00,,2652.7,
Tick,2024-10-13 22:09:18.142000+00:00,2652.17,2652.72,
Tick,2024-10-13 22:09:18.142000+00:00,2652.14,2652.69,
Tick,2024-10-13 22:09:18.151000+00:00,2652.18,2652.73,
Tick,2024-10-13 22:09:18.266000+00:00,2652.22,2652.74,
Tick,2024-10-13 22:09:19.662000+00:00,2652.26,,
Tick,2024-10-13 22:09:19.662000+00:00,2652.25,2652.73,
Tick,2024-10-13 22:09:19.666000+00:00,2652.26,2652.74,
Tick,2024-10-13 22:09:19.673000+00:00,,2652.75,
Tick,2024-10-13 22:09:19.673000+00:00,2652.24,,
Tick,2024-10-13 22:09:19.673000+00:00,,2652.74,
Tick,2024-10-13 22:09:19.673000+00:00,2652.22,2652.75,
Tick,2024-10-13 22:09:19.673000+00:00,2652.21,2652.74,
Tick,2024-10-13 22:09:19.673000+00:00,2652.22,,
Tick,2024-10-13 22:09:19.679000+00:00,2652.21,2652.73,
Tick,2024-10-13 22:09:19.688000+00:00,,2652.69,
Tick,2024-10-13 22:09:19.691000+00:00,,2652.64,
Tick,2024-10-13 22:09:19.691000+00:00,,2652.66,
Tick,2024-10-13 22:09:19.691000+00:00,,2652.68,
Tick,2024-10-13 22:09:19.693000+00:00,,2652.69,
Tick,2024-10-13 22:09:19.696000+00:00,2652.2,,
Tick,2024-10-13 22:09:19.721000+00:00,2652.17,2652.67,
Tick,2024-10-13 22:09:19.728000+00:00,,2652.69,
Tick,2024-10-13 22:09:19.728000+00:00,,2652.71,
Tick,2024-10-13 22:09:19.749000+00:00,2652.18,2652.69,
Tick,2024-10-13 22:09:19.749000+00:00,2652.17,2652.68,
Tick,2024-10-13 22:09:19.769000+00:00,2652.19,2652.7,
Tick,2024-10-13 22:09:19.852000+00:00,2652.18,,
Tick,2024-10-13 22:09:19.852000+00:00,2652.19,2652.71,
Tick,2024-10-13 22:09:19.858000+00:00,,2652.72,
Tick,2024-10-13 22:09:19.872000+00:00,2652.18,,
Tick,2024-10-13 22:09:19.875000+00:00,2652.19,2652.73,
Tick,2024-10-13 22:09:19.879000+00:00,2652.17,,
Tick,2024-10-13 22:09:19.904000+00:00,2652.18,2652.75,
Tick,2024-10-13 22:09:19.937000+00:00,2652.13,2652.76,
Tick,2024-10-13 22:09:19.954000+00:00,2652.15,,
Tick,2024-10-13 22:09:19.976000+00:00,,2652.77,
Tick,2024-10-13 22:09:21.121000+00:00,2652.14,,
Tick,2024-10-13 22:09:21.240000+00:00,2652.12,,
Tick,2024-10-13 22:09:21.248000+00:00,2652.11,,
Tick,2024-10-13 22:09:21.248000+00:00,,2652.79,
Tick,2024-10-13 22:09:21.256000+00:00,2652.1,,
Tick,2024-10-13 22:09:21.263000+00:00,2652.11,2652.77,
Tick,2024-10-13 22:09:21.273000+00:00,2652.12,2652.73,
Tick,2024-10-13 22:09:21.286000+00:00,2652.07,,
Tick,2024-10-13 22:09:21.305000+00:00,2652.06,2652.72,
Tick,2024-10-13 22:09:21.332000+00:00,2652.04,2652.7,
Tick,2024-10-13 22:09:21.353000+00:00,,2652.71,
Tick,2024-10-13 22:09:21.356000+00:00,2652.03,2652.7,
Tick,2024-10-13 22:09:21.387000+00:00,2652.05,2652.67,
Tick,2024-10-13 22:09:21.402000+00:00,,2652.69,
Tick,2024-10-13 22:09:21.403000+00:00,,2652.71,
Tick,2024-10-13 22:09:21.407000+00:00,,2652.7,
Tick,2024-10-13 22:09:21.407000+00:00,,2652.72,
Tick,2024-10-13 22:09:21.476000+00:00,2652.1,2652.73,
Tick,2024-10-13 22:09:21.486000+00:00,2652.15,2652.76,
Tick,2024-10-13 22:09:22.519000+00:00,2652.16,2652.73,
Tick,2024-10-13 22:09:24.809000+00:00,2652.17,,
Tick,2024-10-13 22:09:25.063000+00:00,2652.18,2652.71,
Tick,2024-10-13 22:09:25.312000+00:00,,2652.72,
Tick,2024-10-13 22:09:25.315000+00:00,2652.16,,
Tick,2024-10-13 22:09:25.315000+00:00,2652.13,2652.71,
Tick,2024-10-13 22:09:25.319000+00:00,2652.14,2652.72,
Tick,2024-10-13 22:09:25.325000+00:00,2652.12,2652.7,
Tick,2024-10-13 22:09:25.326000+00:00,2652.11,,
Tick,2024-10-13 22:09:25.339000+00:00,2652.08,2652.73,
Tick,2024-10-13 22:09:25.358000+00:00,,2652.69,
Tick,2024-10-13 22:09:25.359000+00:00,2652.07,2652.7,
Tick,2024-10-13 22:09:25.375000+00:00,2652.05,2652.68,
Tick,2024-10-13 22:09:25.393000+00:00,2652.06,,
Tick,2024-10-13 22:09:25.443000+00:00,2652.08,2652.65,
Tick,2024-10-13 22:09:25.512000+00:00,,2652.63,
Tick,2024-10-13 22:09:25.528000+00:00,,2652.62,
Tick,2024-10-13 22:09:25.611000+00:00,2652.09,2652.6,
Tick,2024-10-13 22:09:25.615000+00:00,2652.08,2652.57,
Tick,2024-10-13 22:09:25.713000+00:00,2652.09,2652.55,
Tick,2024-10-13 22:09:25.889000+00:00,,2652.52,
Tick,2024-10-13 22:09:25.899000+00:00,,2652.51,
Tick,2024-10-13 22:09:25.901000+00:00,,2652.54,
Tick,2024-10-13 22:09:25.905000+00:00,2652.07,2652.51,
Tick,2024-10-13 22:09:25.955000+00:00,2652.09,2652.52,
Tick,2024-10-13 22:09:26.337000+00:00,2652.07,,
Tick,2024-10-13 22:09:26.341000+00:00,2652.05,,
Tick,2024-10-13 22:09:26.341000+00:00,2652.02,,
Tick,2024-10-13 22:09:26.344000+00:00,2652.01,2652.5,
Tick,2024-10-13 22:09:26.348000+00:00,2651.99,2652.48,
Tick,2024-10-13 22:09:26.359000+00:00,,2652.46,
Tick,2024-10-13 22:09:26.368000+00:00,2651.98,,
Tick,2024-10-13 22:09:26.397000+00:00,2651.95,2652.43,
Tick,2024-10-13 22:09:26.418000+00:00,2651.96,,
Tick,2024-10-13 22:09:26.861000+00:00,2652,2652.39,
Tick,2024-10-13 22:09:27.771000+00:00,,2652.42,
Tick,2024-10-13 22:09:27.828000+00:00,,2652.43,
Tick,2024-10-13 22:09:28.030000+00:00,2651.89,,
Tick,2024-10-13 22:09:28.069000+00:00,2651.88,2652.42,
Tick,2024-10-13 22:09:28.069000+00:00,2651.89,,
Tick,2024-10-13 22:09:29.533000+00:00,2651.9,2652.41,
Tick,2024-10-13 22:09:29.538000+00:00,2651.91,2652.39,
Tick,2024-10-13 22:09:29.540000+00:00,,2652.4,
Tick,2024-10-13 22:09:29.544000+00:00,2651.89,2652.39,
Tick,2024-10-13 22:09:29.552000+00:00,2651.97,2652.35,
Tick,2024-10-13 22:09:29.563000+00:00,2651.96,2652.37,
Tick,2024-10-13 22:09:29.603000+00:00,2652,2652.47,
Tick,2024-10-13 22:09:29.637000+00:00,2652.03,2652.57,
Tick,2024-10-13 22:09:29.645000+00:00,2652.02,2652.59,
Tick,2024-10-13 22:09:29.647000+00:00,2652.03,2652.6,
Tick,2024-10-13 22:09:29.891000+00:00,2652.01,,
Tick,2024-10-13 22:09:29.891000+00:00,2651.99,,
Tick,2024-10-13 22:09:29.895000+00:00,,2652.58,
Tick,2024-10-13 22:09:29.899000+00:00,,2652.6,
Tick,2024-10-13 22:09:29.911000+00:00,2651.95,2652.59,
Tick,2024-10-13 22:09:29.915000+00:00,,2652.54,
Tick,2024-10-13 22:09:29.947000+00:00,2651.9,2652.53,
Tick,2024-10-13 22:09:29.949000+00:00,2651.88,2652.51,
Tick,2024-10-13 22:09:30.116000+00:00,2651.89,2652.5,
Tick,2024-10-13 22:09:30.138000+00:00,2651.9,2652.47,
Tick,2024-10-13 22:09:30.148000+00:00,2651.89,2652.42,
Tick,2024-10-13 22:09:31.297000+00:00,,2652.4,
Tick,2024-10-13 22:09:31.300000+00:00,2651.87,,
Tick,2024-10-13 22:09:31.302000+00:00,2651.86,2652.41,
Tick,2024-10-13 22:09:31.302000+00:00,2651.85,2652.4,
Tick,2024-10-13 22:09:31.303000+00:00,,2652.38,
Tick,2024-10-13 22:09:31.319000+00:00,,2652.42,
Tick,2024-10-13 22:09:31.324000+00:00,2651.87,2652.41,
Tick,2024-10-13 22:09:31.352000+00:00,2651.84,2652.46,
Tick,2024-10-13 22:09:31.357000+00:00,2651.79,2652.44,
Tick,2024-10-13 22:09:31.430000+00:00,2651.81,,
Tick,2024-10-13 22:09:31.434000+00:00,2651.82,2652.42,
Tick,2024-10-13 22:09:31.482000+00:00,2651.85,2652.36,
Tick,2024-10-13 22:09:31.513000+00:00,2651.84,2652.35,
Tick,2024-10-13 22:09:31.553000+00:00,2651.87,2652.31,
Tick,2024-10-13 22:09:31.585000+00:00,2651.85,2652.27,
Tick,2024-10-13 22:09:32.690000+00:00,2651.86,2652.26,
Tick,2024-10-13 22:09:32.696000+00:00,2651.84,,
Tick,2024-10-13 22:09:32.696000+00:00,2651.82,,
Tick,2024-10-13 22:09:32.702000+00:00,2651.81,,
Tick,2024-10-13 22:09:32.702000+00:00,2651.8,,
Tick,2024-10-13 22:09:32.702000+00:00,,2652.28,
Tick,2024-10-13 22:09:32.722000+00:00,,2652.3,
Tick,2024-10-13 22:09:32.722000+00:00,2651.81,2652.31,
Tick,2024-10-13 22:09:32.739000+00:00,2651.75,2652.38,
Tick,2024-10-13 22:09:32.748000+00:00,2651.74,2652.37,
Tick,2024-10-13 22:09:32.785000+00:00,2651.72,2652.39,
Tick,2024-10-13 22:09:32.888000+00:00,2651.74,2652.34,
Tick,2024-10-13 22:09:32.987000+00:00,,2652.28,
Tick,2024-10-13 22:09:33.013000+00:00,,2652.27,
Tick,2024-10-13 22:09:33.040000+00:00,2651.76,,
Tick,2024-10-13 22:09:33.140000+00:00,2651.77,2652.26,
Tick,2024-10-13 22:09:33.641000+00:00,2651.78,2652.23,
Tick,2024-10-13 22:09:33.740000+00:00,,2652.22,
Tick,2024-10-13 22:09:33.920000+00:00,2651.79,2652.21,
Tick,2024-10-13 22:09:33.927000+00:00,2651.77,2652.19,
Tick,2024-10-13 22:09:33.974000+00:00,2651.74,2652.22,
Tick,2024-10-13 22:09:33.993000+00:00,2651.72,2652.19,
Tick,2024-10-13 22:09:34.041000+00:00,2651.73,2652.15,
Tick,2024-10-13 22:09:34.194000+00:00,2651.74,,
Tick,2024-10-13 22:09:34.374000+00:00,2651.72,2652.19,
Tick,2024-10-13 22:09:34.395000+00:00,2651.73,2652.23,
Tick,2024-10-13 22:09:34.411000+00:00,,2652.24,
Tick,2024-10-13 22:09:34.414000+00:00,,2652.25,
Tick,2024-10-13 22:09:34.477000+00:00,2651.75,2652.24,
Tick,2024-10-13 22:09:34.539000+00:00,,2652.23,
Tick,2024-10-13 22:09:34.561000+00:00,2651.73,2652.25,
Tick,2024-10-13 22:09:34.561000+00:00,,2652.24,
Tick,2024-10-13 22:09:34.566000+00:00,2651.72,,
Tick,2024-10-13 22:09:34.566000+00:00,2651.73,2652.25,
Tick,2024-10-13 22:09:34.618000+00:00,2651.75,2652.24,
Tick,2024-10-13 22:09:34.642000+00:00,2651.76,,
Tick,2024-10-13 22:09:34.661000+00:00,,2652.22,
Tick,2024-10-13 22:09:34.663000+00:00,,2652.2,
Tick,2024-10-13 22:09:34.664000+00:00,2651.74,,
Tick,2024-10-13 22:09:34.664000+00:00,2651.73,,
Tick,2024-10-13 22:09:34.677000+00:00,2651.69,2652.16,
Tick,2024-10-13 22:09:34.695000+00:00,2651.7,2652.15,
Tick,2024-10-13 22:09:34.696000+00:00,2651.65,2652.17,
Tick,2024-10-13 22:09:34.696000+00:00,2651.64,2652.16,
Tick,2024-10-13 22:09:34.698000+00:00,2651.65,2652.17,
Tick,2024-10-13 22:09:34.717000+00:00,2651.64,2652.16,
Tick,2024-10-13 22:09:34.728000+00:00,2651.63,2652.15,
Tick,2024-10-13 22:09:34.741000+00:00,2651.62,2652.14,
Tick,2024-10-13 22:09:34.743000+00:00,2651.65,2652.13,
Tick,2024-10-13 22:09:34.746000+00:00,2651.66,2652.1,
Tick,2024-10-13 22:09:34.753000+00:00,2651.65,,
Tick,2024-10-13 22:09:34.767000+00:00,2651.69,2652.08,
Tick,2024-10-13 22:09:34.780000+00:00,,2652.07,
Tick,2024-10-13 22:09:34.797000+00:00,2651.63,2651.99,
Tick,2024-10-13 22:09:34.825000+00:00,2651.64,2652,
Tick,2024-10-13 22:09:34.841000+00:00,2651.65,2651.97,
Tick,2024-10-13 22:09:35.134000+00:00,2651.66,2652,
Tick,2024-10-13 22:09:35.184000+00:00,2651.65,2652.02,
Tick,2024-10-13 22:09:35.201000+00:00,,2652.07,
Tick,2024-10-13 22:09:35.719000+00:00,2651.64,2652.09,
Tick,2024-10-13 22:09:35.805000+00:00,2651.65,2652.1,
Tick,2024-10-13 22:09:35.906000+00:00,2651.78,2652.11,
Tick,2024-10-13 22:09:36.149000+00:00,2651.76,2652.09,
Tick,2024-10-13 22:09:36.149000+00:00,2651.77,2652.1,
Tick,2024-10-13 22:09:36.150000+00:00,2651.74,,
Tick,2024-10-13 22:09:36.157000+00:00,2651.73,,
Tick,2024-10-13 22:09:36.159000+00:00,2651.75,,
Tick,2024-10-13 22:09:36.201000+00:00,2651.72,2652.07,
Tick,2024-10-13 22:09:36.227000+00:00,2651.77,2652.04,
Tick,2024-10-13 22:09:36.378000+00:00,2651.76,,
Tick,2024-10-13 22:09:36.380000+00:00,2651.74,,
Tick,2024-10-13 22:09:36.384000+00:00,2651.72,2652.03,
Tick,2024-10-13 22:09:36.384000+00:00,2651.73,2652.04,
Tick,2024-10-13 22:09:36.384000+00:00,2651.74,2652.02,
Tick,2024-10-13 22:09:36.384000+00:00,2651.71,2652.03,
Tick,2024-10-13 22:09:36.384000+00:00,2651.68,2652,
Tick,2024-10-13 22:09:36.384000+00:00,2651.69,2651.97,
Tick,2024-10-13 22:09:36.386000+00:00,2651.68,2651.96,
Tick,2024-10-13 22:09:36.399000+00:00,2651.67,2651.94,
Tick,2024-10-13 22:09:36.400000+00:00,2651.66,2651.92,
Tick,2024-10-13 22:09:36.405000+00:00,2651.5,2651.78,
Tick,2024-10-13 22:09:36.419000+00:00,2651.49,2651.77,
Tick,2024-10-13 22:09:36.420000+00:00,2651.47,2651.76,
Tick,2024-10-13 22:09:36.428000+00:00,2651.46,2651.74,
Tick,2024-10-13 22:09:36.443000+00:00,2651.33,2651.61,
Tick,2024-10-13 22:09:36.444000+00:00,2651.25,2651.53,
Tick,2024-10-13 22:09:36.486000+00:00,2651.16,2651.57,
Tick,2024-10-13 22:09:36.486000+00:00,2651.17,2651.58,
Tick,2024-10-13 22:09:36.486000+00:00,2651.1,2651.51,
Tick,2024-10-13 22:09:36.486000+00:00,,2651.55,
Tick,2024-10-13 22:09:36.493000+00:00,2651.09,2651.47,
Tick,2024-10-13 22:09:36.501000+00:00,,2651.48,
Tick,2024-10-13 22:09:36.502000+00:00,2651.1,2651.55,
Tick,2024-10-13 22:09:36.506000+00:00,,2651.54,
Tick,2024-10-13 22:09:36.507000+00:00,2651.09,2651.53,
Tick,2024-10-13 22:09:36.509000+00:00,,2651.52,
Tick,2024-10-13 22:09:36.512000+00:00,2651.13,2651.5,
Tick,2024-10-13 22:09:36.519000+00:00,2651.09,2651.51,
Tick,2024-10-13 22:09:36.519000+00:00,2651.08,2651.5,
Tick,2024-10-13 22:09:36.520000+00:00,2651.03,,
Tick,2024-10-13 22:09:36.522000+00:00,2651.04,2651.47,
Tick,2024-10-13 22:09:36.533000+00:00,,2651.44,
Tick,2024-10-13 22:09:36.558000+00:00,2650.94,2651.33,
Tick,2024-10-13 22:09:36.560000+00:00,2650.98,2651.34,
Tick,2024-10-13 22:09:36.563000+00:00,2650.99,2651.35,
Tick,2024-10-13 22:09:36.573000+00:00,2650.95,2651.34,
Tick,2024-10-13 22:09:36.573000+00:00,2650.96,2651.35,
Tick,2024-10-13 22:09:36.584000+00:00,2651.02,,
Tick,2024-10-13 22:09:36.584000+00:00,2651,2651.33,
Tick,2024-10-13 22:09:36.585000+00:00,2651.02,2651.36,
Tick,2024-10-13 22:09:36.597000+00:00,2651.06,2651.4,
Tick,2024-10-13 22:09:36.609000+00:00,2651.05,2651.38,
Tick,2024-10-13 22:09:36.709000+00:00,2651.07,2651.34,
Tick,2024-10-13 22:09:37.252000+00:00,,2651.35,
Tick,2024-10-13 22:09:37.574000+00:00,2651.06,2651.34,
Tick,2024-10-13 22:09:37.578000+00:00,2651.07,2651.35,
Tick,2024-10-13 22:09:37.582000+00:00,2651.06,2651.34,
Tick,2024-10-13 22:09:37.584000+00:00,2651.05,2651.33,
Tick,2024-10-13 22:09:37.586000+00:00,2651.04,2651.32,
Tick,2024-10-13 22:09:37.586000+00:00,,2651.31,
Tick,2024-10-13 22:09:37.586000+00:00,2651.03,,
Tick,2024-10-13 22:09:37.586000+00:00,2651.04,2651.32,
Tick,2024-10-13 22:09:37.593000+00:00,2651.01,2651.29,
Tick,2024-10-13 22:09:37.607000+00:00,2650.95,2651.23,
Tick,2024-10-13 22:09:37.608000+00:00,2650.94,2651.22,
Tick,2024-10-13 22:09:37.614000+00:00,2650.89,,
Tick,2024-10-13 22:09:37.644000+00:00,2650.83,2651.2,
Tick,2024-10-13 22:09:37.647000+00:00,2650.79,2651.16,
Tick,2024-10-13 22:09:37.664000+00:00,2650.82,,
Tick,2024-10-13 22:09:37.692000+00:00,,2651.12,
Tick,2024-10-13 22:09:37.717000+00:00,2650.83,2651.11,
Tick,2024-10-13 22:09:38.045000+00:00,2650.82,2651.1,
Tick,2024-10-13 22:09:38.049000+00:00,2650.83,2651.11,
Tick,2024-10-13 22:09:38.049000+00:00,2650.84,,
Tick,2024-10-13 22:09:38.050000+00:00,,2651.12,
Tick,2024-10-13 22:09:38.056000+00:00,2650.86,2651.14,
Tick,2024-10-13 22:09:38.116000+00:00,2650.87,2651.15,
Tick,2024-10-13 22:09:39.226000+00:00,,2651.14,
Tick,2024-10-13 22:09:39.985000+00:00,2650.86,,
Tick,2024-10-13 22:09:40+00:00,2650.85,2651.13,
Tick,2024-10-13 22:09:40.587000+00:00,2650.84,2651.12,
Tick,2024-10-13 22:09:40.601000+00:00,2650.85,,
Tick,2024-10-13 22:09:40.602000+00:00,,2651.13,
Tick,2024-10-13 22:09:40.607000+00:00,2650.83,2651.11,
Tick,2024-10-13 22:09:40.632000+00:00,2650.85,2651.13,
Tick,2024-10-13 22:09:40.657000+00:00,2650.88,2651.17,
Tick,2024-10-13 22:09:40.734000+00:00,2650.87,2651.15,
Tick,2024-10-13 22:09:40.918000+00:00,2650.85,2651.13,
Tick,2024-10-13 22:09:40.935000+00:00,2650.84,2651.12,
Tick,2024-10-13 22:09:42.061000+00:00,2650.86,2651.14,
Tick,2024-10-13 22:09:42.143000+00:00,2650.88,2651.16,
Tick,2024-10-13 22:09:42.747000+00:00,2650.93,2651.21,
Tick,2024-10-13 22:09:42.761000+00:00,2650.98,2651.28,
Tick,2024-10-13 22:09:42.802000+00:00,2650.99,2651.26,
Tick,2024-10-13 22:09:42.810000+00:00,2650.98,,
Tick,2024-10-13 22:09:42.845000+00:00,2650.97,2651.25,
Tick,2024-10-13 22:09:43.044000+00:00,2650.98,2651.24,
Tick,2024-10-13 22:09:43.066000+00:00,2650.99,2651.27,
Tick,2024-10-13 22:09:43.377000+00:00,2651.01,2651.31,
Tick,2024-10-13 22:09:43.446000+00:00,,2651.38,
Tick,2024-10-13 22:09:43.958000+00:00,2650.98,2651.42,
Tick,2024-10-13 22:09:43.963000+00:00,,2651.4,
Tick,2024-10-13 22:09:43.984000+00:00,2650.96,2651.38,
Tick,2024-10-13 22:09:43.985000+00:00,,2651.33,
Tick,2024-10-13 22:09:44.035000+00:00,2650.95,2651.32,
Tick,2024-10-13 22:09:45.007000+00:00,2650.99,2651.27,
Tick,2024-10-13 22:09:45.561000+00:00,2651,2651.3,
Tick,2024-10-13 22:09:45.573000+00:00,2650.99,2651.32,
Tick,2024-10-13 22:09:45.611000+00:00,2651,2651.31,
Tick,2024-10-13 22:09:45.613000+00:00,2651.01,2651.32,
Tick,2024-10-13 22:09:45.631000+00:00,2651,2651.31,
Tick,2024-10-13 22:09:45.659000+00:00,2650.98,2651.37,
Tick,2024-10-13 22:09:45.728000+00:00,2650.96,2651.35,
Tick,2024-10-13 22:09:45.760000+00:00,2650.98,2651.33,
Tick,2024-10-13 22:09:46.155000+00:00,2650.99,2651.37,
Tick,2024-10-13 22:09:46.164000+00:00,,2651.39,
Tick,2024-10-13 22:09:46.264000+00:00,2651,,
Tick,2024-10-13 22:09:46.294000+00:00,2650.99,,
Tick,2024-10-13 22:09:46.297000+00:00,,2651.38,
Tick,2024-10-13 22:09:46.311000+00:00,2650.97,2651.37,
Tick,2024-10-13 22:09:46.358000+00:00,2650.98,2651.35,
Tick,2024-10-13 22:09:46.367000+00:00,2650.99,2651.33,
Tick,2024-10-13 22:09:48.063000+00:00,2651.03,2651.34,
Tick,2024-10-13 22:09:48.084000+00:00,2651.02,2651.36,
Tick,2024-10-13 22:09:48.113000+00:00,2651.04,2651.38,
Tick,2024-10-13 22:09:48.180000+00:00,2651.09,,
Tick,2024-10-13 22:09:49.510000+00:00,,2651.37,
Tick,2024-10-13 22:09:49.516000+00:00,2651.07,2651.35,
Tick,2024-10-13 22:09:49.518000+00:00,2651.03,2651.31,
Tick,2024-10-13 22:09:49.527000+00:00,2650.96,2651.24,
Tick,2024-10-13 22:09:49.552000+00:00,2650.77,2651.17,
Tick,2024-10-13 22:09:49.585000+00:00,2650.64,2651.09,
Tick,2024-10-13 22:09:49.634000+00:00,,2651.04,
Tick,2024-10-13 22:09:49.653000+00:00,2650.6,2650.88,
Tick,2024-10-13 22:09:49.677000+00:00,2650.47,2650.96,
Tick,2024-10-13 22:09:49.687000+00:00,2650.23,2650.66,
Tick,2024-10-13 22:09:49.698000+00:00,2650.04,2650.47,
Tick,2024-10-13 22:09:49.743000+00:00,2650.06,2650.49,
Tick,2024-10-13 22:09:49.754000+00:00,,2650.34,
Tick,2024-10-13 22:09:49.757000+00:00,2650.07,2650.35,
Tick,2024-10-13 22:09:49.758000+00:00,2650.06,2650.34,
Tick,2024-10-13 22:09:49.777000+00:00,2650.05,2650.41,
Tick,2024-10-13 22:09:49.777000+00:00,2650.04,2650.4,
Tick,2024-10-13 22:09:49.779000+00:00,2650.05,2650.43,
Tick,2024-10-13 22:09:49.786000+00:00,,2650.41,
Tick,2024-10-13 22:09:49.789000+00:00,2650.07,,
Tick,2024-10-13 22:09:49.792000+00:00,2649.93,2650.46,
Tick,2024-10-13 22:09:49.793000+00:00,2649.91,2650.43,
Tick,2024-10-13 22:09:49.842000+00:00,2649.93,2650.41,
Tick,2024-10-13 22:09:49.843000+00:00,2649.92,,
Tick,2024-10-13 22:09:49.847000+00:00,,2650.43,
Tick,2024-10-13 22:09:49.884000+00:00,2650.01,2650.44,
Tick,2024-10-13 22:09:49.885000+00:00,2650.04,2650.47,
Tick,2024-10-13 22:09:49.985000+00:00,2650.08,2650.46,
Tick,2024-10-13 22:09:50.080000+00:00,2650.05,,
Tick,2024-10-13 22:09:50.083000+00:00,,2650.48,
Tick,2024-10-13 22:09:50.085000+00:00,2650.04,2650.49,
Tick,2024-10-13 22:09:50.100000+00:00,2650.07,2650.47,
Tick,2024-10-13 22:09:50.147000+00:00,2650.09,2650.51,
Tick,2024-10-13 22:09:50.184000+00:00,2650.17,2650.52,
Tick,2024-10-13 22:09:50.194000+00:00,2650.3,2650.58,
Tick,2024-10-13 22:09:50.238000+00:00,2650.31,2650.59,
Tick,2024-10-13 22:09:50.254000+00:00,2650.39,2650.67,
Tick,2024-10-13 22:09:50.286000+00:00,2650.43,2650.71,
Tick,2024-10-13 22:09:50.297000+00:00,2650.44,2650.72,
Tick,2024-10-13 22:09:50.310000+00:00,2650.47,2650.75,
Tick,2024-10-13 22:09:50.310000+00:00,2650.46,2650.73,
Tick,2024-10-13 22:09:50.314000+00:00,,2650.77,
Tick,2024-10-13 22:09:50.314000+00:00,2650.47,2650.78,
Tick,2024-10-13 22:09:50.340000+00:00,,2650.81,
